timestamp,buyer,seller,symbol,currency,price,quantity
800,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10171,5
800,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10170,4
800,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10170,2
800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,189,5
800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,38,5
800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,671,5
800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,422,5
900,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10176,2
900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,39,5
900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
1000,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10176,2
1000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,39,5
1000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
1100,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10172,2
1100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,39,5
1100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
1200,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10170,2
1200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,37,5
1200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
1300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10170,5
1300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10170,1
1300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10170,3
1300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10170,0
1300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10170,2
1300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,187,4
1300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,187,1
1300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,37,4
1300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,37,1
1300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,670,4
1300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,670,1
1400,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10170,2
1400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,38,5
1400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
1500,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10175,5
1500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10173,4
1500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10173,2
1500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,190,5
1500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,39,5
1500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
1500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,425,5
1700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10172,5
1700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10173,5
1700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10172,4
1700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10172,2
1700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,189,5
1700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,39,5
1700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
1700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,673,5
1700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,424,5
2000,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10174,2
2000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,40,5
2000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
2100,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10175,4
2100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,190,5
2200,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10173,5
2200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10172,4
2200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,187,5
2200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,423,5
2300,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10174,2
2300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,38,5
2300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
2400,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10173,5
2400,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10171,5
2400,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10173,4
2400,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10173,2
2400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,189,5
2400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,38,5
2400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
2400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,672,5
2400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,423,5
2500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10172,5
2500,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10173,5
2500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10172,4
2500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10172,2
2500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,189,5
2500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,39,5
2500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
2500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,673,5
2500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,424,5
2600,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10169,5
2600,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10167,5
2600,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10169,4
2600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,187,5
2600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
2600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,668,5
2600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,420,5
2700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10164,5
2700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10165,5
2700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10164,2
2700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180,5
2700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,36,5
2700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
2700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,665,5
2700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,416,5
2800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
2900,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10163,2
2900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,36,5
2900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
3000,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10165,2
3000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,37,5
3000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
3100,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10168,5
3100,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10170,5
3100,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10168,4
3100,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10168,2
3100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,185,5
3100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,38,5
3100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
3100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,670,5
3100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,420,5
3200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10166,2
3200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,37,5
3200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
3300,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10167,2
3300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,36,5
3300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
3400,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10166,5
3400,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10166,2
3400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,36,5
3400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
3400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,665,5
3500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10163,4
3500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10163,2
3500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180,5
3500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,36,5
3600,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10161,5
3600,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10163,5
3600,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10161,4
3600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177,5
3600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
3600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,663,5
3600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,413,5
3700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10158,5
3700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10159,5
3700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10158,4
3700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10158,2
3700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,179,5
3700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,35,5
3700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
3700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,659,5
3700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,410,5
3800,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10167,5
3800,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10166,4
3800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180,5
3800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,417,5
3900,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10166,2
3900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,36,5
3900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
4000,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10164,4
4000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,181,5
4000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
4200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10161,2
4200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,35,5
4200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
4300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,5
4300,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10158,5
4300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,4
4300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,2
4300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177,5
4300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
4300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
4300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,658,5
4300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,409,5
4400,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10158,2
4400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,33,5
4400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
4500,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10158,4
4500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177,5
4500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
4600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
4700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10163,5
4700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10162,4
4700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,178,5
4700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,413,5
4800,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10160,5
4800,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10161,5
4800,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10160,4
4800,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10160,2
4800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180,5
4800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,35,5
4800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
4800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,661,5
4800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,412,5
4900,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10160,2
4900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
4900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
5000,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,2
5000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
5000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
5100,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10160,4
5100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,179,5
5100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
5200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10153,5
5200,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10154,5
5200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10153,4
5200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10153,1
5200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,172,5
5200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,33,5
5200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
5200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,654,5
5200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,405,5
5300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
5400,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10161,5
5400,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10159,4
5400,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10159,2
5400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177,5
5400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,35,5
5400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
5400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,411,5
5500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
5600,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10159,5
5600,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10160,5
5600,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10159,4
5600,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10159,2
5600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,175,5
5600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,35,5
5600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
5600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,660,5
5600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,411,5
5700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10160,4
5700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,179,5
5700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
5900,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,4
5900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,174,5
6100,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10161,4
6100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180,5
6100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
6200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,2
6200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
6200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
6300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,5
6300,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10158,5
6300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,4
6300,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,2
6300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,175,5
6300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
6300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
6300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,658,5
6300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,409,5
6400,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10155,2
6400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
6500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10156,5
6500,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10157,5
6500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10156,4
6500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10156,2
6500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,175,5
6500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
6500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
6500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,657,5
6500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,408,5
6600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
6700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10159,5
6700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10158,5
6700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10159,4
6700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10159,2
6700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177,5
6700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
6700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
6700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,659,5
6700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,411,5
6800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
6900,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10161,2
6900,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10162,5
6900,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10161,4
6900,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10161,2
6900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180,5
6900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,35,5
6900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
6900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,662,2
6900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,413,5
7000,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10159,2
7000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,35,5
7000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
7100,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10161,4
7100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,179,5
7100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
7200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,5
7200,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10158,5
7200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,4
7200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10157,2
7200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177,5
7200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,34,5
7200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3,5
7200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,658,5
7200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,409,5
7400,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10162,4
7400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,181,5
7400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,5
7500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10163,2
