timestamp,mm_price
40200.0,1989.5
40300.0,1990.5
40400.0,1990.5
40500.0,1990.5
40600.0,1990.0
40700.0,1989.5
40800.0,1990.0
40900.0,1990.0
41000.0,1990.0
41100.0,1990.5
41200.0,1989.5
41300.0,1990.0
41400.0,1987.5
41500.0,1986.0
41600.0,1988.0
41700.0,1987.5
41800.0,1987.5
41900.0,1987.5
42000.0,1987.5
42100.0,1986.5
42200.0,1985.0
42300.0,1985.5
42400.0,1985.0
42500.0,1985.0
42600.0,1986.5
42700.0,1986.5
42800.0,1987.5
42900.0,1987.5
43000.0,1987.0
43100.0,1985.5
43200.0,1985.5
43300.0,1986.5
43400.0,1986.5
43500.0,1987.0
43600.0,1987.5
43700.0,1986.5
43800.0,1988.5
43900.0,1990.0
44000.0,1991.5
44100.0,1992.5
44200.0,1992.5
44300.0,1991.5
44400.0,1991.5
44500.0,1991.5
44600.0,1991.5
44700.0,1992.0
44800.0,1991.5
44900.0,1990.5
45000.0,1990.5
45100.0,1990.0
45200.0,1988.5
45300.0,1988.5
45400.0,1988.5
45500.0,1990.0
45600.0,1993.5
45700.0,1992.5
45800.0,1991.5
45900.0,1991.5
46000.0,1990.0
46100.0,1990.0
46200.0,1991.0
46300.0,1991.5
46400.0,1992.0
46500.0,1991.0
46600.0,1990.5
46700.0,1992.5
46800.0,1992.5
46900.0,1992.5
47000.0,1992.0
47100.0,1992.0
47200.0,1992.5
47300.0,1990.5
47400.0,1991.5
47500.0,1991.5
47600.0,1990.0
47700.0,1990.5
47800.0,1990.5
47900.0,1990.5
48000.0,1990.5
48100.0,1991.0
48200.0,1989.0
48300.0,1990.0
48400.0,1991.5
48500.0,1991.0
48600.0,1992.5
48700.0,1991.5
48800.0,1992.5
48900.0,1992.5
49000.0,1992.5
49100.0,1992.0
49200.0,1991.5
49300.0,1991.5
49400.0,1992.0
49500.0,1992.5
49600.0,1991.5
49700.0,1992.5
49800.0,1992.5
49900.0,1993.0
50000.0,1992.5
50100.0,1993.5
50200.0,1992.5
50300.0,1992.0
50400.0,1991.5
50500.0,1991.0
50600.0,1988.0
50700.0,1985.5
50800.0,1983.5
50900.0,1984.5
51000.0,1984.5
51100.0,1986.5
51200.0,1984.5
51300.0,1985.0
51400.0,1982.0
51500.0,1985.5
51600.0,1984.5
51700.0,1985.5
51800.0,1986.5
51900.0,1987.0
52000.0,1989.5
52100.0,1987.5
52200.0,1988.0
52300.0,1989.5
52400.0,1990.0
52500.0,1990.5
52600.0,1990.5
52700.0,1990.0
52800.0,1988.5
52900.0,1988.0
53000.0,1988.5
53100.0,1986.5
53200.0,1986.5
53300.0,1987.5
53400.0,1987.0
53500.0,1987.0
53600.0,1987.0
53700.0,1986.5
53800.0,1986.5
53900.0,1987.0
54000.0,1988.0
54100.0,1987.0
54200.0,1988.0
54300.0,1987.5
54400.0,1987.5
54500.0,1988.0
54600.0,1989.0
54700.0,1989.5
54800.0,1988.5
54900.0,1990.5
55000.0,1991.5
55100.0,1990.5
55200.0,1990.0
55300.0,1990.5
55400.0,1991.5
55500.0,1992.0
55600.0,1992.5
55700.0,1992.5
55800.0,1992.5
55900.0,1992.5
56000.0,1992.5
56100.0,1992.0
56200.0,1992.0
56300.0,1992.5
56400.0,1992.0
56500.0,1992.5
56600.0,1991.5
56700.0,1992.5
56800.0,1991.0
56900.0,1991.0
57000.0,1991.5
57100.0,1991.5
57200.0,1991.5
57300.0,1992.0
57400.0,1992.5
57500.0,1992.5
57600.0,1993.5
57700.0,1993.5
57800.0,1993.0
57900.0,1993.5
58000.0,1994.0
58100.0,1992.5
58200.0,1992.5
58300.0,1993.0
58400.0,1993.0
58500.0,1994.0
58600.0,1993.5
58700.0,1994.5
58800.0,1994.5
58900.0,1994.0
59000.0,1994.5
59100.0,1994.5
59200.0,1994.0
59300.0,1993.5
59400.0,1992.5
59500.0,1992.5
59600.0,1992.5
59700.0,1992.0
59800.0,1992.0
59900.0,1992.0
60000.0,1991.5
60100.0,1989.5
60200.0,1988.0
60300.0,1989.5
60400.0,1990.5
60500.0,1989.0
60600.0,1989.0
60700.0,1988.0
60800.0,1988.5
60900.0,1988.5
61000.0,1988.5
61100.0,1989.0
61200.0,1988.0
61300.0,1988.5
61400.0,1989.5
61500.0,1990.0
61600.0,1990.5
61700.0,1992.0
61800.0,1992.0
61900.0,1992.5
62000.0,1994.5
62100.0,1995.0
62200.0,1996.0
62300.0,2000.0
62400.0,2000.5
62500.0,2003.0
62600.0,2003.5
62700.0,2004.5
62800.0,2006.0
62900.0,2004.5
63000.0,2003.0
63100.0,2002.0
63200.0,2002.5
63300.0,2003.5
63400.0,2004.5
63500.0,2003.5
63600.0,2004.5
63700.0,2005.0
63800.0,2004.5
63900.0,2005.5
64000.0,2004.0
64100.0,2001.5
64200.0,2001.5
64300.0,2001.5
64400.0,2001.5
64500.0,2002.0
64600.0,2003.0
64700.0,2004.0
64800.0,2003.0
64900.0,2002.5
65000.0,2002.5
65100.0,2002.5
65200.0,2002.5
65300.0,2002.0
65400.0,2002.5
65500.0,2003.0
65600.0,2004.0
65700.0,2004.5
65800.0,2004.5
65900.0,2003.5
66000.0,2003.0
66100.0,2003.0
66200.0,2004.5
66300.0,2005.5
66400.0,2004.5
66500.0,2004.5
66600.0,2003.5
66700.0,2004.0
66800.0,2005.0
66900.0,2005.5
67000.0,2006.0
67100.0,2006.5
67200.0,2006.0
67300.0,2007.0
67400.0,2006.5
67500.0,2007.0
67600.0,2006.0
67700.0,2007.0
67800.0,2006.5
67900.0,2006.5
68000.0,2005.5
68100.0,2003.5
68200.0,2004.5
68300.0,2004.5
68400.0,2002.0
68500.0,2003.0
68600.0,2004.5
68700.0,2003.5
68800.0,2002.5
68900.0,2004.5
69000.0,2004.0
69100.0,2003.5
69200.0,2005.0
69300.0,2005.5
69400.0,2005.5
69500.0,2006.0
69600.0,2006.0
69700.0,2005.5
69800.0,2005.5
69900.0,2004.5
70000.0,2004.5
70100.0,2004.0
70200.0,2004.5
70300.0,2004.5
70400.0,2004.5
70500.0,2004.5
70600.0,2005.5
70700.0,2005.5
70800.0,2006.5
70900.0,2006.5
71000.0,2006.5
71100.0,2006.5
71200.0,2006.0
71300.0,2006.5
71400.0,2007.5
71500.0,2004.5
71600.0,2005.0
71700.0,2006.0
71800.0,2006.5
71900.0,2006.0
72000.0,2006.0
72100.0,2004.5
72200.0,2004.5
72300.0,2004.5
72400.0,2004.5
72500.0,2004.5
72600.0,2006.0
72700.0,2005.0
72800.0,2005.5
72900.0,2005.5
73000.0,2005.0
73100.0,2006.5
73200.0,2006.0
73300.0,2005.0
73400.0,2004.5
73500.0,2004.0
73600.0,2005.0
73700.0,2004.0
73800.0,2004.5
73900.0,2004.5
74000.0,2004.5
74100.0,2003.5
74200.0,2003.5
74300.0,2004.0
74400.0,2003.5
74500.0,2003.5
74600.0,2003.5
74700.0,2004.0
74800.0,2003.5
74900.0,2004.0
75000.0,2003.0
75100.0,2002.5
75200.0,2003.0
75300.0,2002.5
75400.0,2002.0
75500.0,2000.5
75600.0,2000.5
75700.0,2000.0
75800.0,2000.0
75900.0,2000.0
76000.0,2000.0
76100.0,2000.0
76200.0,1999.5
76300.0,1999.0
76400.0,2000.0
76500.0,2000.0
76600.0,2000.0
76700.0,2000.5
76800.0,2001.5
76900.0,2000.5
77000.0,1999.5
77100.0,2000.0
77200.0,1999.5
77300.0,2000.0
77400.0,2000.5
77500.0,2001.0
77600.0,2001.0
77700.0,1999.5
77800.0,2000.5
77900.0,2000.5
78000.0,2000.0
78100.0,2000.0
78200.0,1998.5
78300.0,1998.0
78400.0,1999.0
78500.0,2000.5
78600.0,2000.5
78700.0,2000.5
78800.0,2000.5
78900.0,2000.5
79000.0,2001.0
79100.0,2001.5
79200.0,2002.0
79300.0,2001.5
79400.0,2002.0
79500.0,2002.0
79600.0,2002.5
79700.0,2002.5
79800.0,2002.0
79900.0,1999.5
80000.0,1995.0
80100.0,1994.5
80200.0,1993.5
80300.0,1994.5
80400.0,1995.5
80500.0,1994.5
80600.0,1995.0
80700.0,1996.0
80800.0,1996.0
80900.0,1995.5
81000.0,1995.5
81100.0,1995.5
81200.0,1996.0
81300.0,1995.5
81400.0,1995.5
81500.0,1995.0
81600.0,1996.0
81700.0,1996.0
81800.0,1994.5
81900.0,1995.5
82000.0,1996.5
82100.0,1994.5
82200.0,1992.0
82300.0,1994.5
82400.0,1993.5
82500.0,1994.0
82600.0,1995.0
82700.0,1994.5
82800.0,1993.5
82900.0,1992.0
83000.0,1991.5
83100.0,1993.0
83200.0,1994.5
83300.0,1993.5
83400.0,1993.5
83500.0,1993.5
83600.0,1994.5
83700.0,1996.5
83800.0,1996.5
83900.0,1996.0
84000.0,1997.5
84100.0,1998.5
84200.0,1998.5
84300.0,1999.0
84400.0,1998.5
84500.0,1998.0
84600.0,1998.5
84700.0,1999.5
84800.0,1999.0
84900.0,1999.0
85000.0,1997.5
85100.0,1997.0
85200.0,1997.5
85300.0,1998.5
85400.0,1998.0
85500.0,1997.5
85600.0,1997.5
85700.0,1997.5
85800.0,1998.5
85900.0,1998.5
86000.0,2000.0
86100.0,1999.5
86200.0,2000.0
86300.0,1999.5
86400.0,2000.5
86500.0,2000.0
86600.0,2001.5
86700.0,2001.5
86800.0,2001.5
86900.0,2000.5
87000.0,2001.5
87100.0,2002.5
87200.0,2000.5
87300.0,2000.0
87400.0,1999.5
87500.0,1999.5
87600.0,1999.5
87700.0,1999.5
87800.0,1999.0
87900.0,1999.0
88000.0,1998.5
88100.0,1997.5
88200.0,1998.5
88300.0,1998.0
88400.0,1998.0
88500.0,1998.0
88600.0,1997.5
88700.0,1997.0
88800.0,1995.5
88900.0,1994.0
89000.0,1994.0
89100.0,1995.0
89200.0,1994.5
89300.0,1994.5
89400.0,1994.5
89500.0,1994.5
89600.0,1994.0
89700.0,1993.5
89800.0,1994.5
89900.0,1994.5
90000.0,1994.0
90100.0,1993.0
90200.0,1993.5
90300.0,1994.5
90400.0,1995.5
90500.0,1994.5
90600.0,1994.5
90700.0,1994.5
90800.0,1995.5
90900.0,1995.0
91000.0,1994.5
91100.0,1993.5
91200.0,1992.5
91300.0,1992.5
91400.0,1991.5
91500.0,1990.5
91600.0,1992.0
91700.0,1990.5
91800.0,1991.5
91900.0,1991.5
92000.0,1992.0
92100.0,1993.5
92200.0,1991.5
92300.0,1991.5
92400.0,1990.5
92500.0,1990.0
92600.0,1989.5
92700.0,1990.5
92800.0,1991.0
92900.0,1992.0
93000.0,1993.5
93100.0,1993.5
93200.0,1994.5
93300.0,1996.5
93400.0,1994.5
93500.0,1994.5
93600.0,1994.5
93700.0,1996.5
93800.0,1999.0
93900.0,1998.5
94000.0,1997.5
94100.0,1998.5
94200.0,1999.0
94300.0,1999.0
94400.0,1998.5
94500.0,1999.0
94600.0,1999.5
94700.0,1997.5
94800.0,1997.5
94900.0,1997.0
95000.0,1998.0
95100.0,1998.5
95200.0,1998.5
95300.0,1997.5
95400.0,1998.5
95500.0,1998.5
95600.0,1998.5
95700.0,1998.5
95800.0,1996.0
95900.0,1995.5
96000.0,1996.5
96100.0,1997.0
96200.0,1997.0
96300.0,1998.0
96400.0,1998.0
96500.0,1998.5
96600.0,1998.0
96700.0,1998.0
96800.0,1998.5
96900.0,1998.5
97000.0,1997.0
97100.0,1997.5
97200.0,1998.0
97300.0,1997.5
97400.0,1999.0
97500.0,1998.5
97600.0,1998.5
97700.0,1999.0
97800.0,1998.5
97900.0,1998.5
98000.0,1997.5
98100.0,1998.0
98200.0,1998.0
98300.0,1997.5
98400.0,1997.5
98500.0,1997.5
98600.0,1997.5
98700.0,1997.5
98800.0,1999.5
98900.0,1999.5
99000.0,1999.5
99100.0,1999.5
99200.0,1999.0
99300.0,1998.0
99400.0,1999.0
99500.0,1998.5
99600.0,1996.5
99700.0,1996.5
99800.0,1996.5
99900.0,1996.5
100000.0,1997.5
100100.0,1996.5
100200.0,1995.5
100300.0,1994.0
100400.0,1995.0
100500.0,1996.0
100600.0,1996.5
100700.0,1996.5
100800.0,1997.5
100900.0,1996.5
101000.0,1996.0
101100.0,1997.0
101200.0,1996.5
101300.0,1998.0
101400.0,1998.0
101500.0,1999.5
101600.0,1999.0
101700.0,2000.5
101800.0,1999.5
101900.0,1999.5
102000.0,1999.5
102100.0,1999.0
102200.0,1999.5
102300.0,1999.5
102400.0,2000.0
102500.0,2000.0
102600.0,2000.5
102700.0,1999.5
102800.0,1999.5
102900.0,1999.5
103000.0,2000.0
103100.0,2000.5
103200.0,2001.5
103300.0,2002.5
103400.0,2003.5
103500.0,2003.0
103600.0,2003.0
103700.0,2003.5
103800.0,2003.5
103900.0,2002.5
104000.0,2002.5
104100.0,2001.5
104200.0,2001.5
104300.0,2001.5
104400.0,2002.5
104500.0,2002.5
104600.0,2002.5
104700.0,2001.5
104800.0,2002.0
104900.0,2001.0
105000.0,2001.5
105100.0,1999.5
105200.0,1999.5
105300.0,1999.5
105400.0,1999.5
105500.0,1999.5
105600.0,1999.5
105700.0,2000.5
105800.0,2001.0
105900.0,2000.0
106000.0,2000.0
106100.0,1999.0
106200.0,2000.0
106300.0,1999.5
106400.0,2000.5
106500.0,2000.0
106600.0,2001.0
106700.0,2000.5
106800.0,2000.5
106900.0,2001.0
107000.0,2001.0
107100.0,2001.0
107200.0,2001.0
107300.0,2000.0
107400.0,2001.0
107500.0,2001.0
107600.0,1999.0
107700.0,1999.5
107800.0,1999.0
107900.0,1999.0
108000.0,1997.5
108100.0,2000.5
108200.0,1999.5
108300.0,1999.5
108400.0,1998.0
108500.0,1999.5
108600.0,1999.5
108700.0,1999.0
108800.0,1999.5
108900.0,1998.5
109000.0,1999.0
109100.0,1999.0
109200.0,1998.5
109300.0,1998.5
109400.0,1998.5
109500.0,1998.5
109600.0,1999.0
109700.0,1999.0
109800.0,1998.5
109900.0,1999.5
110000.0,2000.5
110100.0,2000.5
110200.0,2000.5
110300.0,2000.5
110400.0,2001.0
110500.0,2001.0
110600.0,2000.5
110700.0,2001.5
110800.0,2001.0
110900.0,1999.5
111000.0,2000.0
111100.0,1999.5
111200.0,2001.5
111300.0,2002.5
111400.0,2002.0
111500.0,2001.5
111600.0,2002.0
111700.0,2002.5
111800.0,2002.5
111900.0,2002.5
112000.0,2002.5
112100.0,2002.5
112200.0,2003.0
112300.0,2000.5
112400.0,2000.5
112500.0,2000.0
112600.0,2000.5
112700.0,2000.0
112800.0,2000.0
112900.0,2000.5
113000.0,2001.0
113100.0,2001.5
113200.0,2001.0
113300.0,2001.5
113400.0,2001.5
113500.0,2000.5
113600.0,2000.0
113700.0,2001.0
113800.0,2001.5
113900.0,2002.0
114000.0,2001.5
114100.0,2002.5
114200.0,2001.5
114300.0,2002.0
114400.0,2002.0
114500.0,2001.5
114600.0,2000.5
114700.0,2000.5
114800.0,2000.0
114900.0,2000.5
115000.0,2000.5
115100.0,2001.5
115200.0,2001.5
115300.0,2000.5
115400.0,2000.5
115500.0,2000.5
115600.0,2000.5
115700.0,1999.5
115800.0,2000.0
115900.0,2000.5
116000.0,1999.5
116100.0,2000.5
116200.0,1999.5
116300.0,2000.0
116400.0,2000.5
116500.0,2001.5
116600.0,1999.5
116700.0,2001.0
116800.0,2001.5
116900.0,2001.5
117000.0,2001.5
117100.0,2002.0
117200.0,2001.5
117300.0,2002.5
117400.0,2002.0
117500.0,2002.5
117600.0,2002.5
117700.0,2003.0
117800.0,2003.0
117900.0,2003.0
118000.0,2003.5
118100.0,2003.5
118200.0,2003.5
118300.0,2003.5
118400.0,2003.5
118500.0,2002.5
118600.0,2002.5
118700.0,2003.0
118800.0,2002.5
118900.0,2001.5
119000.0,2002.0
119100.0,2003.0
119200.0,2002.5
119300.0,2002.0
119400.0,2002.5
119500.0,2002.5
119600.0,2002.5
119700.0,2002.0
119800.0,2002.0
119900.0,2001.5
120000.0,2000.5
120100.0,2000.0
120200.0,2000.0
120300.0,2000.5
120400.0,2000.5
120500.0,2000.5
120600.0,2000.5
120700.0,2001.5
120800.0,2000.0
120900.0,1999.0
121000.0,1999.5
121100.0,1998.5
121200.0,1998.0
121300.0,1997.0
121400.0,1997.5
121500.0,1995.0
121600.0,1995.5
121700.0,1996.5
121800.0,1995.0
121900.0,1995.5
122000.0,1995.5
122100.0,1995.5
122200.0,1995.5
122300.0,1996.0
122400.0,1996.5
122500.0,1996.5
122600.0,1997.0
122700.0,1998.5
122800.0,1998.5
122900.0,2000.0
123000.0,1999.0
123100.0,1999.5
123200.0,1999.5
123300.0,1999.5
123400.0,2000.5
123500.0,2001.5
123600.0,2002.0
123700.0,2002.5
123800.0,2002.0
123900.0,2002.0
124000.0,2002.5
124100.0,2001.5
124200.0,2000.5
124300.0,2001.5
124400.0,2002.0
124500.0,2001.0
124600.0,2001.5
124700.0,2000.5
124800.0,2001.0
124900.0,2000.5
125000.0,2001.5
125100.0,2001.5
125200.0,2000.5
125300.0,1999.5
125400.0,1999.5
125500.0,1999.5
125600.0,2000.0
125700.0,2000.5
125800.0,2001.5
125900.0,2000.5
126000.0,2001.0
126100.0,2001.0
126200.0,2001.5
126300.0,2000.5
126400.0,2001.5
126500.0,2002.5
126600.0,2001.5
126700.0,2001.5
126800.0,2002.5
126900.0,2002.5
127000.0,2004.0
127100.0,2003.5
127200.0,2003.5
127300.0,2003.5
127400.0,2003.0
127500.0,2003.0
127600.0,2004.0
127700.0,2004.5
127800.0,2004.0
127900.0,2003.5
128000.0,2003.5
128100.0,2003.5
128200.0,2002.0
128300.0,1999.5
128400.0,2000.0
128500.0,2000.5
128600.0,2001.5
128700.0,2001.5
128800.0,2001.0
128900.0,2001.0
129000.0,2000.5
129100.0,2001.0
129200.0,2000.5
129300.0,2000.0
129400.0,2000.0
129500.0,2000.0
129600.0,1999.0
129700.0,1998.0
129800.0,1998.5
129900.0,1999.0
130000.0,1999.5
130100.0,1998.5
130200.0,1998.5
130300.0,1998.5
130400.0,1998.5
130500.0,1997.5
130600.0,1997.5
130700.0,1997.0
130800.0,1996.0
130900.0,1997.5
131000.0,1996.5
131100.0,1996.5
131200.0,1997.0
131300.0,1997.5
131400.0,1999.5
131500.0,1999.0
131600.0,1999.5
131700.0,1998.5
131800.0,1998.5
131900.0,1998.5
132000.0,1998.0
132100.0,1998.0
132200.0,1998.0
132300.0,1999.0
132400.0,1999.0
132500.0,1999.5
132600.0,1998.5
132700.0,1999.5
132800.0,1999.5
132900.0,1999.0
133000.0,1999.0
133100.0,1999.0
133200.0,1998.5
133300.0,1998.5
133400.0,1998.5
133500.0,1998.0
133600.0,1998.5
133700.0,1998.5
133800.0,1998.5
133900.0,1998.5
134000.0,1998.5
134100.0,1997.5
134200.0,1996.0
134300.0,1997.5
134400.0,1997.0
134500.0,1996.0
134600.0,1995.0
134700.0,1995.0
134800.0,1994.5
134900.0,1994.5
135000.0,1992.5
135100.0,1992.5
135200.0,1991.5
135300.0,1988.5
135400.0,1987.0
135500.0,1985.5
135600.0,1986.5
135700.0,1987.0
135800.0,1989.0
135900.0,1990.0
136000.0,1991.0
136100.0,1991.0
136200.0,1990.0
136300.0,1988.5
136400.0,1989.0
136500.0,1987.5
136600.0,1986.5
136700.0,1988.5
136800.0,1989.0
136900.0,1988.0
137000.0,1986.5
137100.0,1987.5
137200.0,1987.5
137300.0,1988.0
137400.0,1988.0
137500.0,1988.5
137600.0,1987.5
137700.0,1987.5
137800.0,1986.5
137900.0,1986.5
138000.0,1986.5
138100.0,1987.0
138200.0,1987.5
138300.0,1988.5
138400.0,1987.5
138500.0,1987.5
138600.0,1988.5
138700.0,1988.0
138800.0,1988.0
138900.0,1987.5
139000.0,1987.5
139100.0,1986.5
139200.0,1986.5
139300.0,1986.0
139400.0,1987.0
139500.0,1987.0
139600.0,1987.5
139700.0,1987.5
139800.0,1989.0
